shopify_id,handle,title,old_canonical,new_canonical,redirect_required,redirect_from,redirect_to,category_path,parent_categories,brand_pages,status,error_message
gid://shopify/Product/6937011912785,samshield-miss-shield-glossy-top-and-5-swarovski,Samshield Miss Shield Glossy Top and 5 Swarovski,/rider/helmets/samshield-miss-shield-glossy-top-and-5-swarovski,/rider/helmets/samshield-miss-shield-glossy-top-and-5-swarovski,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937011945553,samshield-miss-shield-limited-edition,Samshield Miss Shield Limited Edition,/rider/helmets/samshield-miss-shield-limited-edition,/rider/helmets/samshield-miss-shield-limited-edition,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937012011089,samshield-miss-shield-pink-chrome,Samshield Miss Shield Pink Chrome,/rider/helmets/samshield-miss-shield-pink-chrome,/rider/helmets/samshield-miss-shield-pink-chrome,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937012043857,samshield-miss-shield-premium-limited-edition,Samshield Miss Shield Premium Limited Edition,/rider/helmets/samshield-miss-shield-premium-limited-edition,/rider/helmets/samshield-miss-shield-premium-limited-edition,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937012142161,samshield-miss-shield-shadow-glossy-limited-edition,Samshield Miss Shield Shadow Glossy Limited Edition,/rider/helmets/samshield-miss-shield-shadow-glossy-limited-edition,/rider/helmets/samshield-miss-shield-shadow-glossy-limited-edition,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937012338769,samshield-miss-shield-shadowglossy-5-swarovski,Samshield Miss Shield Shadowglossy - 5 Swarovski,/rider/helmets/samshield-miss-shield-shadowglossy-5-swarovski,/rider/helmets/samshield-miss-shield-shadowglossy-5-swarovski,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937012371537,samshield-miss-shield-shimmer-5-swarovski,Samshield Miss Shield Shimmer 5 Swarovski,/rider/helmets/samshield-miss-shield-shimmer-5-swarovski,/rider/helmets/samshield-miss-shield-shimmer-5-swarovski,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937012404305,samshield-miss-shield-with-alcantara-top-crystal-comet-front-band,"Samshield Miss Shield with Alcantara top, Crystal Comet Front Band",/rider/helmets/samshield-miss-shield-with-alcantara-top-crystal-comet-front-band,/rider/helmets/samshield-miss-shield-with-alcantara-top-crystal-comet-front-band,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937012469841,samshield-premium-shimmer-255-swarovski,Samshield Premium - Shimmer 255 Swarovski,/rider/helmets/samshield-premium-shimmer-255-swarovski,/rider/helmets/samshield-premium-shimmer-255-swarovski,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937012502609,samshield-premium-limited-edition,Samshield Premium Limited Edition,/rider/helmets/samshield-premium-limited-edition,/rider/helmets/samshield-premium-limited-edition,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937012535377,samshield-shadow-glossy,Samshield Shadow Glossy,/rider/helmets/samshield-shadow-glossy,/rider/helmets/samshield-shadow-glossy,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937012568145,samshield-shadow-glossy-limited-edition,Samshield Shadow Glossy Limited Edition,/rider/helmets/samshield-shadow-glossy-limited-edition,/rider/helmets/samshield-shadow-glossy-limited-edition,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937012666449,samshield-shadowmatt-crystal-chrome,Samshield Shadowmatt Crystal Chrome,/rider/helmets/samshield-shadowmatt-crystal-chrome,/rider/helmets/samshield-shadowmatt-crystal-chrome,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937012699217,samshield-shadowmatt-chevron-top,Samshield Shadowmatt - Chevron Top,/rider/helmets/samshield-shadowmatt-chevron-top,/rider/helmets/samshield-shadowmatt-chevron-top,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937013289041,samshield-shadowmatt-5-swarovski-dressage-chin-strap,Samshield Shadowmatt 5 Swarovski - Dressage Chin Strap,/rider/helmets/samshield-shadowmatt-5-swarovski-dressage-chin-strap,/rider/helmets/samshield-shadowmatt-5-swarovski-dressage-chin-strap,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937013321809,samshield-shadowmatt-flower-leather-top,Samshield Shadowmatt Flower Leather Top,/rider/helmets/samshield-shadowmatt-flower-leather-top,/rider/helmets/samshield-shadowmatt-flower-leather-top,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937013485649,samshield-shadowmatt-helmet,Samshield Shadowmatt Helmet,/rider/helmets/samshield-shadowmatt-helmet,/rider/helmets/samshield-shadowmatt-helmet,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937013846097,samshield-shadowmatt-limited-edition,Samshield Shadowmatt Limited Edition,/rider/helmets/samshield-shadowmatt-limited-edition,/rider/helmets/samshield-shadowmatt-limited-edition,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937014206545,samshield-xj-carbon,Samshield XJ Carbon,/rider/helmets/samshield-xj-carbon,/rider/helmets/samshield-xj-carbon,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937014534225,samshield-xj-matt,Samshield XJ Matt,/rider/helmets/samshield-xj-matt,/rider/helmets/samshield-xj-matt,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937014829137,samshield-xj-miss-matt,Samshield XJ Miss Matt,/rider/helmets/samshield-xj-miss-matt,/rider/helmets/samshield-xj-miss-matt,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937015255121,charles-owen-ayr8-plus-round-leather-look,Charles Owen Ayr8 Plus: Round Style with Leather-like Appearance,/rider/helmets/charles-owen-ayr8-plus-round-leather-look,/rider/helmets/charles-owen-ayr8-plus-round-leather-look,,,,/rider/helmets,"[""/rider""]",[],success,
gid://shopify/Product/6937015943249,charles-owen-myps,MyPS by Charles Owen,/rider/helmets/charles-owen-myps,/rider/helmets/charles-owen-myps,,,,/rider/helmets,"[""/rider""]","[""/brands/the-equestrian""]",success,
gid://shopify/Product/6937016074321,kask-dogma-chrome-light,Light Chrome Dogma KASK Horse Riding Helmet,/rider/helmets/kask-dogma-chrome-light,/rider/helmets/kask-dogma-chrome-light,,,,/rider/helmets,"[""/rider""]","[""/brands/the-equestrian""]",success,
gid://shopify/Product/6937016467537,samshield-miss-shield-crystal-comet-light,Samshield Miss Shield Crystal Comet Light,/rider/helmets/samshield-miss-shield-crystal-comet-light,/rider/helmets/samshield-miss-shield-crystal-comet-light,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937016500305,samshield-miss-shield-alcantara-top-and-5-swarovski,Samshield Miss Shield Alcantara Top and 5 Swarovski,/rider/helmets/samshield-miss-shield-alcantara-top-and-5-swarovski,/rider/helmets/samshield-miss-shield-alcantara-top-and-5-swarovski,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937016565841,samshield-miss-shield-shimmer-top,Samshield Miss Shield Shimmer Top,/rider/helmets/samshield-miss-shield-shimmer-top,/rider/helmets/samshield-miss-shield-shimmer-top,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937016631377,samshield-shadowmatt-alcantara-top-matt-trim-with-5-swarovski,"Samshield Shadowmatt Alcantara Top, Matt Trim with 5 Swarovski",/rider/helmets/samshield-shadowmatt-alcantara-top-matt-trim-with-5-swarovski,/rider/helmets/samshield-shadowmatt-alcantara-top-matt-trim-with-5-swarovski,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937016762449,samshield-miss-shield-5-swarovski,Samshield Miss Shield - 5 Swarovski,/rider/helmets/samshield-miss-shield-5-swarovski,/rider/helmets/samshield-miss-shield-5-swarovski,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937016926289,samshield-shadowmatt-shimmer-colour-trim,Samshield Shadowmatt Shimmer Colour Trim,/rider/helmets/samshield-shadowmatt-shimmer-colour-trim,/rider/helmets/samshield-shadowmatt-shimmer-colour-trim,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6937017155665,samshield-shadowmatt-silver-chrome-trim,Samshield Shadowmatt Silver Chrome Trim,/rider/helmets/samshield-shadowmatt-silver-chrome-trim,/rider/helmets/samshield-shadowmatt-silver-chrome-trim,,,,/rider/helmets,"[""/rider""]","[""/brands/samshield""]",success,
gid://shopify/Product/6937044648017,cen-cf50-vitamin-mineral-pellet,CEN CF50 Vitamin & Mineral Pellet,/horse/supplements/cen-cf50-vitamin-mineral-pellet,/horse/supplements/cen-cf50-vitamin-mineral-pellet,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6937044680785,cen-complete-electrolyte,CEN Total Electrolyte,/horse/supplements/cen-complete-electrolyte,/horse/supplements/cen-complete-electrolyte,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6937044746321,cen-high-omega-3-oil,CEN Omega 3 High Joint Supplement,/horse/supplements/cen-high-omega-3-oil,/horse/supplements/cen-high-omega-3-oil,,,,/horse/supplements,"[""/horse""]",[],success,
gid://shopify/Product/6938513309777,premier-equine-close-contact-cotton-gp-jump-square,Premier Equine Close Contact Cotton Gp/Jump Square,/horse/pads/premier-equine-close-contact-cotton-gp-jump-square,/horse/pads/jumping/premier-equine-close-contact-cotton-gp-jump-square,1,/horse/pads/premier-equine-close-contact-cotton-gp-jump-square,/horse/pads/jumping/premier-equine-close-contact-cotton-gp-jump-square,/horse/pads/jumping,"[""/horse/pads"",""/horse""]","[""/brands/the-equestrian""]",success,
gid://shopify/Product/6939057848401,acavallo-piuma-air-release-pad-featherlight,Acavallo Piuma Air Release Pad Featherlight,/horse/pads/acavallo-piuma-air-release-pad-featherlight,/horse/pads/acavallo-piuma-air-release-pad-featherlight,,,,/horse/pads,"[""/horse""]","[""/brands/acavallo""]",success,
gid://shopify/Product/6939057881169,acavallo-shaped-gel-front-riser-only,Front Riser Only - Acavallo Shaped Gel,/horse/pads/acavallo-shaped-gel-front-riser-only,/horse/pads/half-pads/acavallo-shaped-gel-front-riser-only,1,/horse/pads/acavallo-shaped-gel-front-riser-only,/horse/pads/half-pads/acavallo-shaped-gel-front-riser-only,/horse/pads/half-pads,"[""/horse/pads"",""/horse""]","[""/brands/acavallo""]",success,
gid://shopify/Product/6939057913937,active-soft-gel-anti-slip-pad,Active Soft Gel Anti-Slip Pad,/horse/pads/active-soft-gel-anti-slip-pad,/horse/pads/half-pads/active-soft-gel-anti-slip-pad,1,/horse/pads/active-soft-gel-anti-slip-pad,/horse/pads/half-pads/active-soft-gel-anti-slip-pad,/horse/pads/half-pads,"[""/horse/pads"",""/horse""]",[],success,
gid://shopify/Product/6939057946705,acavallo-gel-half-pad-with-sheepskin-trim,Acavallo Gel Half Pad with Sheepskin Trim,/horse/pads/acavallo-gel-half-pad-with-sheepskin-trim,/horse/pads/half-pads/acavallo-gel-half-pad-with-sheepskin-trim,1,/horse/pads/acavallo-gel-half-pad-with-sheepskin-trim,/horse/pads/half-pads/acavallo-gel-half-pad-with-sheepskin-trim,/horse/pads/half-pads,"[""/horse/pads"",""/horse""]","[""/brands/acavallo""]",success,
gid://shopify/Product/6939057979473,acavallo-anti-slip-gel-pad-standard,Acavallo Anti-Slip Gel Pad Standard,/horse/pads/acavallo-anti-slip-gel-pad-standard,/horse/pads/acavallo-anti-slip-gel-pad-standard,,,,/horse/pads,"[""/horse""]","[""/brands/acavallo""]",success,
gid://shopify/Product/6939058077777,active-soft-gel-pad-pony,Active Soft Gel Pad Pony,/horse/pads/active-soft-gel-pad-pony,/horse/pads/active-soft-gel-pad-pony,,,,/horse/pads,"[""/horse""]","[""/brands/acavallo""]",success,
gid://shopify/Product/6939058110545,bamboo-saddle-pad-all-purpose,All Purpose Bamboo Saddle Pad,/horse/pads/bamboo-saddle-pad-all-purpose,/horse/pads/all-purpose/bamboo-saddle-pad-all-purpose,1,/horse/pads/bamboo-saddle-pad-all-purpose,/horse/pads/all-purpose/bamboo-saddle-pad-all-purpose,/horse/pads/all-purpose,"[""/horse/pads"",""/horse""]",[],success,
gid://shopify/Product/6939058143313,aubenhausen-classics-fleece-saddle-pad-dressage,Aubenhausen Classics Fleece Saddle Pad - Dressage,/horse/pads/aubenhausen-classics-fleece-saddle-pad-dressage,/horse/pads/dressage/aubenhausen-classics-fleece-saddle-pad-dressage,1,/horse/pads/aubenhausen-classics-fleece-saddle-pad-dressage,/horse/pads/dressage/aubenhausen-classics-fleece-saddle-pad-dressage,/horse/pads/dressage,"[""/horse/pads"",""/horse""]",[],success,
gid://shopify/Product/6939058176081,bracelet-trim-dressage-saddlecloth,Bracelet Trim Dressage Saddlecloth,/horse/pads/bracelet-trim-dressage-saddlecloth,/horse/pads/bracelet-trim-dressage-saddlecloth,,,,/horse/pads,"[""/horse""]",[],success,
gid://shopify/Product/6939058241617,aubenhausen-classics-saddle-pad-dressage,Aubenhausen Classics Saddle Pad - Dressage,/horse/pads/aubenhausen-classics-saddle-pad-dressage,/horse/pads/dressage/aubenhausen-classics-saddle-pad-dressage,1,/horse/pads/aubenhausen-classics-saddle-pad-dressage,/horse/pads/dressage/aubenhausen-classics-saddle-pad-dressage,/horse/pads/dressage,"[""/horse/pads"",""/horse""]",[],success,
gid://shopify/Product/6939058339921,ca-performers-fleece-saddle-pad,CA Performers Fleece Saddle Pad,/horse/pads/ca-performers-fleece-saddle-pad,/horse/pads/ca-performers-fleece-saddle-pad,,,,/horse/pads,"[""/horse""]",[],success,
gid://shopify/Product/6939058372689,ca-performers-saddle-pad,CA Performers Saddle Pad,/horse/pads/ca-performers-saddle-pad,/horse/pads/ca-performers-saddle-pad,,,,/horse/pads,"[""/horse""]",[],success,
gid://shopify/Product/6939058438225,cavalleria-toscana-air-saddle-pad-dressage,Cavalleria Toscana Air Saddle Pad - Dressage,/horse/pads/cavalleria-toscana-air-saddle-pad-dressage,/horse/pads/cavalleria-toscana-air-saddle-pad-dressage,,,,/horse/pads,"[""/horse""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6939058470993,cavalleria-toscana-air-saddle-pad-jumping,Cavalleria Toscana Air Saddle Pad - Jumping,/horse/saddles/accessories/cavalleria-toscana-air-saddle-pad-jumping,/horse/pads/jumping/cavalleria-toscana-air-saddle-pad-jumping,1,/horse/saddles/accessories/cavalleria-toscana-air-saddle-pad-jumping,/horse/pads/jumping/cavalleria-toscana-air-saddle-pad-jumping,/horse/pads/jumping,"[""/horse/pads"",""/horse""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6939058798673,cavalleria-toscana-all-over-embroidery-saddle-pad-dressage,Cavalleria Toscana All Over Embroidery Saddle Pad- Dressage,/horse/pads/cavalleria-toscana-all-over-embroidery-saddle-pad-dressage,/horse/pads/dressage/cavalleria-toscana-all-over-embroidery-saddle-pad-dressage,1,/horse/pads/cavalleria-toscana-all-over-embroidery-saddle-pad-dressage,/horse/pads/dressage/cavalleria-toscana-all-over-embroidery-saddle-pad-dressage,/horse/pads/dressage,"[""/horse/pads"",""/horse""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6939059159121,cavalleria-toscana-jersey-stripe-saddle-pad,Saddle Pad in Jersey Stripe by Cavalleria Toscana,/horse/pads/cavalleria-toscana-jersey-stripe-saddle-pad,/horse/pads/cavalleria-toscana-jersey-stripe-saddle-pad,,,,/horse/pads,"[""/horse""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6939059224657,cavalleria-toscana-memory-foam-half-pad,Cavalleria Toscana Memory Foam Half Pad- Dressage,/horse/pads/cavalleria-toscana-memory-foam-half-pad,/horse/pads/half-pads/cavalleria-toscana-memory-foam-half-pad,1,/horse/pads/cavalleria-toscana-memory-foam-half-pad,/horse/pads/half-pads/cavalleria-toscana-memory-foam-half-pad,/horse/pads/half-pads,"[""/horse/pads"",""/horse""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6939059257425,cavalleria-toscana-rhombi-quilted-saddle-pad-dressage,Cavalleria Toscana Rhombi Quilted Saddle Pad - Dressage,/horse/pads/cavalleria-toscana-rhombi-quilted-saddle-pad-dressage,/horse/pads/dressage/cavalleria-toscana-rhombi-quilted-saddle-pad-dressage,1,/horse/pads/cavalleria-toscana-rhombi-quilted-saddle-pad-dressage,/horse/pads/dressage/cavalleria-toscana-rhombi-quilted-saddle-pad-dressage,/horse/pads/dressage,"[""/horse/pads"",""/horse""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6939059322961,cavalleria-toscana-square-quilted-jump-saddle-pad,Cavalleria Toscana Square Quilted Jump Saddle Pad,/horse/pads/cavalleria-toscana-square-quilted-jump-saddle-pad,/horse/pads/jumping/cavalleria-toscana-square-quilted-jump-saddle-pad,1,/horse/pads/cavalleria-toscana-square-quilted-jump-saddle-pad,/horse/pads/jumping/cavalleria-toscana-square-quilted-jump-saddle-pad,/horse/pads/jumping,"[""/horse/pads"",""/horse""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6939059355729,cavalleria-toscana-square-quilted-saddlecloth-dressage,Cavalleria Toscana Square Quilted Saddlecloth -Dressage,/horse/pads/cavalleria-toscana-square-quilted-saddlecloth-dressage,/horse/pads/dressage/cavalleria-toscana-square-quilted-saddlecloth-dressage,1,/horse/pads/cavalleria-toscana-square-quilted-saddlecloth-dressage,/horse/pads/dressage/cavalleria-toscana-square-quilted-saddlecloth-dressage,/horse/pads/dressage,"[""/horse/pads"",""/horse""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6939059388497,cavalleria-toscana-team-red-stripe-saddle-pad-dressage,Cavalleria Toscana Team Red Stripe Saddle Pad - Dressage,/horse/pads/cavalleria-toscana-team-red-stripe-saddle-pad-dressage,/horse/pads/dressage/cavalleria-toscana-team-red-stripe-saddle-pad-dressage,1,/horse/pads/cavalleria-toscana-team-red-stripe-saddle-pad-dressage,/horse/pads/dressage/cavalleria-toscana-team-red-stripe-saddle-pad-dressage,/horse/pads/dressage,"[""/horse/pads"",""/horse""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6939059421265,ct-team-red-stripe-quilted-saddlecloth-jumping,CT Team Red Stripe Quilted Saddlecloth -Jumping,/horse/pads/ct-team-red-stripe-quilted-saddlecloth-jumping,/horse/pads/jumping/ct-team-red-stripe-quilted-saddlecloth-jumping,1,/horse/pads/ct-team-red-stripe-quilted-saddlecloth-jumping,/horse/pads/jumping/ct-team-red-stripe-quilted-saddlecloth-jumping,/horse/pads/jumping,"[""/horse/pads"",""/horse""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6939059486801,equipe-dressage-saddle-cloth,Equipe Dressage Saddle Cloth,/horse/pads/equipe-dressage-saddle-cloth,/horse/pads/dressage/equipe-dressage-saddle-cloth,1,/horse/pads/equipe-dressage-saddle-cloth,/horse/pads/dressage/equipe-dressage-saddle-cloth,/horse/pads/dressage,"[""/horse/pads"",""/horse""]","[""/brands/equipe""]",success,
